,0
2023-06-23,119125.36452122829
2023-06-26,119125.36452122829
2023-06-27,119125.36452122829
2023-06-28,119125.36452122829
2023-06-29,119125.36452122829
2023-06-30,119125.36452122829
2023-07-03,119125.36452122829
2023-07-05,119125.36452122829
2023-07-06,119125.36452122829
2023-07-07,119125.36452122829
2023-07-10,119125.36452122829
2023-07-11,119125.36452122829
2023-07-12,118732.64429408977
2023-07-13,118901.69386417339
2023-07-14,118529.78395015666
2023-07-17,118529.78395015666
2023-07-18,118529.78395015666
2023-07-19,118529.78395015666
2023-07-20,118529.78395015666
2023-07-21,118529.78395015666
2023-07-24,118529.78395015666
2023-07-25,118529.78395015666
2023-07-26,118529.78395015666
2023-07-27,118529.78395015666
2023-07-28,118529.78395015666
2023-07-31,119321.83966881892
2023-08-01,119464.03930718562
2023-08-02,117937.75872857234
2023-08-03,117937.75872857234
2023-08-04,117937.75872857234
2023-08-07,117937.75872857234
2023-08-08,117937.75872857234
2023-08-09,117937.75872857234
2023-08-10,117937.75872857234
2023-08-11,117937.75872857234
2023-08-14,117937.75872857234
2023-08-15,117937.75872857234
2023-08-16,117937.75872857234
2023-08-17,117937.75872857234
2023-08-18,117937.75872857234
2023-08-21,117937.75872857234
2023-08-22,117937.75872857234
2023-08-23,117937.75872857234
2023-08-24,117937.75872857234
2023-08-25,117937.75872857234
2023-08-28,117937.75872857234
2023-08-29,117937.75872857234
2023-08-30,117937.75872857234
2023-08-31,117937.75872857234
2023-09-01,117937.75872857234
2023-09-05,117937.75872857234
2023-09-06,117937.75872857234
2023-09-07,117937.75872857234
2023-09-08,117937.75872857234
2023-09-11,117937.75872857234
2023-09-12,117602.09927922103
2023-09-13,117348.4880226216
2023-09-14,117348.4880226216
2023-09-15,117348.4880226216
2023-09-18,117348.4880226216
2023-09-19,117348.4880226216
2023-09-20,117348.4880226216
2023-09-21,117348.4880226216
2023-09-22,117348.4880226216
2023-09-25,117348.4880226216
2023-09-26,117348.4880226216
2023-09-27,117348.4880226216
2023-09-28,117348.4880226216
2023-09-29,117348.4880226216
2023-10-02,117348.4880226216
2023-10-03,117348.4880226216
2023-10-04,117348.4880226216
2023-10-05,117348.4880226216
2023-10-06,117348.4880226216
2023-10-09,117348.4880226216
2023-10-10,117348.4880226216
2023-10-11,117348.4880226216
2023-10-12,117348.4880226216
2023-10-13,117348.4880226216
2023-10-16,117348.4880226216
2023-10-17,117348.4880226216
2023-10-18,117348.4880226216
2023-10-19,117348.4880226216
2023-10-20,117348.4880226216
2023-10-23,117348.4880226216
2023-10-24,117348.4880226216
2023-10-25,117348.4880226216
2023-10-26,117348.4880226216
2023-10-27,117348.4880226216
2023-10-30,117348.4880226216
2023-10-31,117348.4880226216
2023-11-01,117348.4880226216
2023-11-02,117348.4880226216
2023-11-03,117348.4880226216
2023-11-06,117348.4880226216
2023-11-07,117348.4880226216
2023-11-08,117348.4880226216
2023-11-09,117348.4880226216
2023-11-10,117348.4880226216
2023-11-13,117348.4880226216
2023-11-14,117348.4880226216
2023-11-15,117348.4880226216
2023-11-16,117348.4880226216
2023-11-17,117348.4880226216
2023-11-20,117348.4880226216
2023-11-21,117348.4880226216
2023-11-22,117348.4880226216
2023-11-24,117348.4880226216
2023-11-27,117348.4880226216
2023-11-28,117348.4880226216
2023-11-29,117348.4880226216
2023-11-30,117348.4880226216
2023-12-01,117348.4880226216
2023-12-04,117348.4880226216
2023-12-05,117348.4880226216
2023-12-06,117348.4880226216
2023-12-07,117348.4880226216
2023-12-08,117348.4880226216
2023-12-11,117348.4880226216
2023-12-12,117348.4880226216
2023-12-13,117348.4880226216
2023-12-14,117348.4880226216
2023-12-15,117348.4880226216
2023-12-18,117348.4880226216
2023-12-19,117348.4880226216
2023-12-20,117348.4880226216
2023-12-21,117348.4880226216
2023-12-22,117348.4880226216
2023-12-26,117348.4880226216
2023-12-27,117348.4880226216
2023-12-28,117348.4880226216
2023-12-29,117348.4880226216
2024-01-02,117348.4880226216
2024-01-03,117348.4880226216
2024-01-04,117348.4880226216
2024-01-05,117348.4880226216
2024-01-08,117348.4880226216
2024-01-09,117348.4880226216
2024-01-10,117348.4880226216
2024-01-11,117348.4880226216
2024-01-12,117348.4880226216
2024-01-16,117348.4880226216
2024-01-17,117348.4880226216
2024-01-18,117348.4880226216
2024-01-19,117348.4880226216
2024-01-22,117348.4880226216
2024-01-23,117348.4880226216
2024-01-24,117348.4880226216
2024-01-25,117348.4880226216
2024-01-26,117348.4880226216
2024-01-29,117348.4880226216
2024-01-30,117348.4880226216
2024-01-31,117348.4880226216
2024-02-01,117348.4880226216
2024-02-02,117348.4880226216
2024-02-05,117348.4880226216
2024-02-06,117348.4880226216
2024-02-07,117348.4880226216
2024-02-08,117348.4880226216
2024-02-09,117348.4880226216
2024-02-12,117348.4880226216
2024-02-13,117348.4880226216
2024-02-14,117348.4880226216
2024-02-15,117348.4880226216
2024-02-16,117348.4880226216
2024-02-20,117348.4880226216
2024-02-21,117348.4880226216
2024-02-22,117348.4880226216
2024-02-23,117348.4880226216
2024-02-26,117348.4880226216
2024-02-27,117348.4880226216
2024-02-28,117348.4880226216
2024-02-29,117348.4880226216
2024-03-01,117348.4880226216
2024-03-04,117348.4880226216
2024-03-05,117348.4880226216
2024-03-06,117348.4880226216
2024-03-07,117348.4880226216
2024-03-08,117348.4880226216
2024-03-11,117348.4880226216
2024-03-12,117348.4880226216
2024-03-13,117348.4880226216
2024-03-14,116669.44377459094
2024-03-15,116524.77406252429
2024-03-18,116522.19712839661
2024-03-19,115877.6779264996
2024-03-20,115877.6779264996
2024-03-21,115877.6779264996
2024-03-22,115877.6779264996
2024-03-25,115989.39080644345
2024-03-26,115537.8910200665
2024-03-27,114976.34492874074
2024-03-28,115051.4642601006
2024-04-01,114732.20531082082
2024-04-02,114732.20531082082
2024-04-03,114732.20531082082
2024-04-04,113765.4884530868
2024-04-05,114030.25372796992
2024-04-08,114248.08386753443
2024-04-09,113847.22218845728
2024-04-10,113373.00282810572
2024-04-11,113373.00282810572
2024-04-12,113373.00282810572
2024-04-15,113373.00282810572
2024-04-16,113373.00282810572
2024-04-17,113373.00282810572
2024-04-18,113373.00282810572
2024-04-19,113373.00282810572
2024-04-22,113373.00282810572
2024-04-23,113373.00282810572
2024-04-24,113373.00282810572
2024-04-25,113373.00282810572
2024-04-26,113373.00282810572
2024-04-29,113373.00282810572
2024-04-30,113373.00282810572
2024-05-01,113373.00282810572
2024-05-02,113373.00282810572
2024-05-03,113373.00282810572
2024-05-06,113373.00282810572
2024-05-07,113373.00282810572
2024-05-08,113373.00282810572
2024-05-09,113373.00282810572
2024-05-10,113373.00282810572
2024-05-13,113373.00282810572
2024-05-14,113373.00282810572
2024-05-15,113373.00282810572
2024-05-16,113373.00282810572
2024-05-17,113373.00282810572
2024-05-20,113373.00282810572
2024-05-21,113373.00282810572
2024-05-22,113373.00282810572
2024-05-23,112829.30135736745
2024-05-24,113532.37014398855
2024-05-28,113388.33259973806
2024-05-29,113110.24346552175
2024-05-30,112977.61563501638
2024-05-31,112709.50962401129
2024-06-03,112363.01133082129
2024-06-04,112143.37071345068
2024-06-05,112325.79873530605
2024-06-06,111585.44916980006
2024-06-07,111585.44916980006
2024-06-10,111585.44916980006
2024-06-11,111585.44916980006
2024-06-12,111585.44916980006
2024-06-13,111585.44916980006
2024-06-14,111585.44916980006
2024-06-17,111585.44916980006
2024-06-18,111585.44916980006
2024-06-20,111585.44916980006
2024-06-21,111585.44916980006
2024-06-24,111585.44916980006
2024-06-25,111585.44916980006
2024-06-26,111585.44916980006
2024-06-27,111585.44916980006
2024-06-28,111585.44916980006
2024-07-01,111585.44916980006
2024-07-02,111585.44916980006
2024-07-03,111585.44916980006
2024-07-05,111585.44916980006
2024-07-08,111585.44916980006
2024-07-09,111585.44916980006
2024-07-10,111585.44916980006
2024-07-11,111585.44916980006
2024-07-12,111585.44916980006
2024-07-15,111585.44916980006
2024-07-16,111585.44916980006
2024-07-17,111585.44916980006
2024-07-18,111585.44916980006
2024-07-19,111585.44916980006
2024-07-22,111585.44916980006
2024-07-23,111585.44916980006
2024-07-24,111585.44916980006
2024-07-25,111585.44916980006
2024-07-26,111585.44916980006
2024-07-29,111585.44916980006
2024-07-30,111585.44916980006
2024-07-31,111585.44916980006
2024-08-01,111585.44916980006
2024-08-02,111585.44916980006
2024-08-05,111585.44916980006
2024-08-06,111585.44916980006
2024-08-07,111585.44916980006
2024-08-08,111585.44916980006
2024-08-09,111585.44916980006
2024-08-12,111585.44916980006
2024-08-13,111585.44916980006
2024-08-14,111585.44916980006
2024-08-15,111585.44916980006
2024-08-16,111585.44916980006
2024-08-19,111585.44916980006
2024-08-20,111585.44916980006
2024-08-21,111585.44916980006
2024-08-22,111088.31737865105
2024-08-23,111224.09246196404
2024-08-26,110943.28537315504
2024-08-27,110997.28523582594
2024-08-28,110678.32535118239
2024-08-29,110477.44583458082
2024-08-30,110477.44583458082
2024-09-03,110477.44583458082
2024-09-04,110477.44583458082
2024-09-05,110477.44583458082
2024-09-06,110477.44583458082
2024-09-09,110477.44583458082
2024-09-10,110477.44583458082
2024-09-11,110477.44583458082
2024-09-12,110477.44583458082
2024-09-13,110477.44583458082
2024-09-16,110477.44583458082
2024-09-17,110477.44583458082
2024-09-18,110477.44583458082
2024-09-19,110477.44583458082
2024-09-20,110477.44583458082
2024-09-23,110477.44583458082
2024-09-24,110477.44583458082
2024-09-25,112636.24732457368
2024-09-26,112804.87658940522
2024-09-27,115430.68695698945
2024-09-30,115310.23649750916
2024-10-01,114105.73649750916
2024-10-02,115256.21227213494
2024-10-03,114701.91222616784
2024-10-04,115364.66245600335
2024-10-07,115220.06259390466
2024-10-08,114894.71204229943
2024-10-09,114937.21837144725
2024-10-10,114937.21837144725
2024-10-11,114937.21837144725
2024-10-14,114937.21837144725
2024-10-15,114937.21837144725
2024-10-16,114937.21837144725
2024-10-17,114937.21837144725
2024-10-18,114937.21837144725
2024-10-21,114937.21837144725
2024-10-22,114937.21837144725
2024-10-23,114937.21837144725
2024-10-24,114937.21837144725
2024-10-25,114937.21837144725
2024-10-28,114937.21837144725
2024-10-29,114937.21837144725
2024-10-30,114937.21837144725
2024-10-31,114937.21837144725
2024-11-01,114937.21837144725
2024-11-04,114937.21837144725
2024-11-05,114937.21837144725
2024-11-06,116098.68877638594
2024-11-07,116734.59853972212
2024-11-08,116812.1488355519
2024-11-11,118781.91806639449
2024-11-12,118595.79824389235
2024-11-13,125056.17173725384
2024-11-14,123915.45227009075
2024-11-15,125188.09179645794
2024-11-18,125413.13250690716
2024-11-19,126352.09179645794
2024-11-20,125944.58613720268
2024-11-21,129240.93431225151
2024-11-22,129287.51892223686
2024-11-25,128891.42123546929
2024-11-26,131075.9231580767
2024-11-27,130185.39967643304
2024-11-29,131782.43843375726
2024-12-02,129096.54163569934
2024-12-03,128199.09340038591
2024-12-04,128534.92760387712
2024-12-05,128310.9433342238
2024-12-06,130209.86282885271
2024-12-09,129441.4975202115
2024-12-10,130203.09627509431
2024-12-11,131820.1361920865
2024-12-12,131359.46965409213
2024-12-13,131975.88982010775
2024-12-16,132886.74907303744
2024-12-17,133459.30894852572
2024-12-18,132108.48961258822
2024-12-19,131973.84990311557
2024-12-20,131452.95134360628
2024-12-23,131452.95134360628
2024-12-24,131452.95134360628
2024-12-26,131452.95134360628
2024-12-27,131452.95134360628
2024-12-30,131452.95134360628
2024-12-31,131452.95134360628
2025-01-02,131452.95134360628
2025-01-03,131452.95134360628
2025-01-06,131452.95134360628
2025-01-07,131452.95134360628
2025-01-08,131452.95134360628
2025-01-10,131452.95134360628
2025-01-13,131452.95134360628
2025-01-14,131452.95134360628
2025-01-15,132214.5696530469
2025-01-16,132470.40987826663
2025-01-17,133488.84972812014
2025-01-21,134399.04897738772
2025-01-22,134477.76890231448
2025-01-23,134569.9749976056
2025-01-24,134756.93458470277
2025-01-27,133925.45526036195
2025-01-28,134333.81522282533
2025-01-29,134764.31522282533
2025-01-30,134814.00763261536
2025-01-31,134686.26739061097
2025-02-03,134159.40800798158
2025-02-04,134331.8249486478
2025-02-05,133416.51108839267
2025-02-06,133163.1304502701
2025-02-07,133824.87105085605
2025-02-10,133925.73101331943
2025-02-11,133198.39011822743
2025-02-12,133198.39011822743
2025-02-13,133198.39011822743
2025-02-14,133198.39011822743
2025-02-18,133198.39011822743
2025-02-19,132742.9926882988
2025-02-20,132507.38930186737
2025-02-21,132507.38930186737
2025-02-24,132507.38930186737
2025-02-25,132507.38930186737
2025-02-26,132507.38930186737
2025-02-27,132507.38930186737
2025-02-28,132507.38930186737
2025-03-03,132507.38930186737
2025-03-04,132507.38930186737
2025-03-05,132507.38930186737
2025-03-06,132507.38930186737
2025-03-07,132507.38930186737
2025-03-10,132507.38930186737
2025-03-11,132507.38930186737
2025-03-12,132507.38930186737
2025-03-13,132507.38930186737
2025-03-14,132507.38930186737
2025-03-17,132507.38930186737
2025-03-18,132507.38930186737
2025-03-19,132507.38930186737
2025-03-20,132507.38930186737
2025-03-21,132507.38930186737
2025-03-24,132507.38930186737
2025-03-25,132507.38930186737
2025-03-26,132507.38930186737
2025-03-27,132507.38930186737
2025-03-28,132507.38930186737
2025-03-31,132507.38930186737
2025-04-01,132507.38930186737
2025-04-02,132507.38930186737
2025-04-03,132507.38930186737
2025-04-04,132507.38930186737
2025-04-07,132507.38930186737
2025-04-08,132507.38930186737
2025-04-09,132507.38930186737
2025-04-10,132507.38930186737
2025-04-11,132507.38930186737
2025-04-14,132507.38930186737
2025-04-15,132507.38930186737
2025-04-16,132507.38930186737
2025-04-17,132507.38930186737
2025-04-21,132507.38930186737
2025-04-22,132507.38930186737
2025-04-23,132507.38930186737
2025-04-24,132507.38930186737
2025-04-25,132507.38930186737
2025-04-28,132507.38930186737
2025-04-29,132507.38930186737
2025-04-30,132507.38930186737
2025-05-01,132507.38930186737
2025-05-02,132507.38930186737
2025-05-05,132507.38930186737
2025-05-06,132507.38930186737
2025-05-07,132507.38930186737
2025-05-08,132507.38930186737
2025-05-09,132507.38930186737
2025-05-12,132153.250891837
2025-05-13,133482.17271903885
2025-05-14,133476.1511812581
2025-05-15,133108.26163200272
2025-05-16,133477.18224433792
2025-05-19,133622.59027693453
2025-05-20,133601.73664969148
2025-05-21,133473.08674734773
2025-05-22,133564.0863506192
2025-05-23,133404.0865032071
2025-05-27,133689.0863506192
2025-05-28,133601.0866252774
2025-05-29,133482.08676260652
2025-05-30,133702.08683890046
2025-06-02,133671.22425542725
2025-06-03,134204.55473028077
2025-06-04,133651.84461675538
2025-06-05,133675.84516607178
2025-06-06,133912.84467779053
2025-06-09,133764.84510503663
2025-06-10,133675.84516607178
2025-06-11,133912.84467779053
2025-06-12,133808.8445862378
2025-06-13,133681.21479993712
2025-06-16,133681.21479993712
2025-06-17,133681.21479993712
2025-06-18,133784.45607494627
2025-06-20,133814.7563831738
2025-06-23,133014.83656811033
2025-06-24,133014.83656811033
2025-06-25,132642.90064941678
2025-06-26,132889.95176636014
2025-06-27,132385.80287540331
2025-06-30,132385.80287540331
2025-07-01,132385.80287540331
2025-07-02,132385.80287540331
2025-07-03,132385.80287540331
2025-07-07,132385.80287540331
2025-07-08,132385.80287540331
2025-07-09,132385.80287540331
2025-07-10,132385.80287540331
2025-07-11,132385.80287540331
2025-07-14,132385.80287540331
2025-07-15,132385.80287540331
2025-07-16,132385.80287540331
2025-07-17,132385.80287540331
2025-07-18,132385.80287540331
2025-07-21,132385.80287540331
2025-07-22,132385.80287540331
2025-07-23,132385.80287540331
2025-07-24,132385.80287540331
2025-07-25,132385.80287540331
2025-07-28,132385.80287540331
2025-07-29,132385.80287540331
2025-07-30,132385.80287540331
2025-07-31,132385.80287540331
2025-08-01,132385.80287540331
2025-08-04,132385.80287540331
2025-08-05,132385.80287540331
2025-08-06,132385.80287540331
2025-08-07,132385.80287540331
2025-08-08,132385.80287540331
2025-08-11,132385.80287540331
2025-08-12,132385.80287540331
2025-08-13,132385.80287540331
2025-08-14,132385.80287540331
2025-08-15,132385.80287540331
2025-08-18,132385.80287540331
2025-08-19,132385.80287540331
2025-08-20,132385.80287540331
2025-08-21,132385.80287540331
2025-08-22,132385.80287540331
2025-08-25,132385.80287540331
2025-08-26,132385.80287540331
2025-08-27,132385.80287540331
2025-08-28,132385.80287540331
2025-08-29,132385.80287540331
2025-09-02,132385.80287540331
2025-09-03,132385.80287540331
2025-09-04,132385.80287540331
2025-09-05,132385.80287540331
2025-09-08,132841.53500617115
2025-09-09,133364.64523566334
2025-09-10,133785.2958093938
2025-09-11,133982.2259241399
2025-09-12,134484.656038886
2025-09-15,135001.41561719408
2025-09-16,135257.25497266283
2025-09-17,135325.89462110033
2025-09-18,135682.53573438158
2025-09-19,136356.21591016283
2025-09-22,136210.05526563158
2025-09-23,136394.37508985033
2025-09-24,136172.13485547533
2025-09-25,136123.89462110033
2025-09-26,136842.69491406908
2025-09-29,137862.69491406908
2025-09-30,138011.01473828783
2025-10-01,137664.21591016283
2025-10-02,137173.41561719408
2025-10-03,137152.29550000658
2025-10-06,134847.0112656316
2025-10-07,134847.0112656316
2025-10-08,134847.0112656316
2025-10-09,135696.15480116167
2025-10-10,134202.53369470712
2025-10-13,134202.53369470712
2025-10-14,134202.53369470712
2025-10-15,134202.53369470712
2025-10-16,134202.53369470712
2025-10-17,134202.53369470712
2025-10-20,134202.53369470712
2025-10-21,134202.53369470712
2025-10-22,134202.53369470712
2025-10-23,134202.53369470712
2025-10-24,133785.07697433396
2025-10-27,134733.19622939988
2025-10-28,134094.92760730456
2025-10-29,135751.0793629841
2025-10-30,134760.68543445627
2025-10-31,136875.68992177624
2025-11-03,138150.51628344576
2025-11-04,136078.9832306669
2025-11-05,137408.69125685096
2025-11-06,137705.730822891
2025-11-07,137651.41517958045
2025-11-10,138845.79834417702
2025-11-11,137599.22575799702
2025-11-12,137590.59742622796
2025-11-13,137512.7208504636
2025-11-14,137655.21105432103
2025-11-17,138295.1663155515
2025-11-18,139217.60259484837
2025-11-19,140282.17279048896
2025-11-20,139124.7535094831
2025-11-21,139174.74899288153
2025-11-24,139057.25749202704
2025-11-25,140229.67695613837
2025-11-26,140435.91313167548
2025-11-28,140820.88835140204
2025-12-01,140613.4005584333
2025-12-02,140589.6525115583
2025-12-03,140383.41633602118
2025-12-04,139457.2843673856
2025-12-05,139457.2843673856
2025-12-08,139457.2843673856
2025-12-09,139633.86330649513
2025-12-10,142325.54745650323
2025-12-11,144021.9718348382
2025-12-12,138043.24448179494
2025-12-15,137274.81027769338
2025-12-16,137673.4533233019
2025-12-17,137203.34348785342
2025-12-18,137834.85990631045
2025-12-19,138276.30914813938
2025-12-22,138871.43716365757
2025-12-23,138703.77336055698
2025-12-24,139162.0248559183
2025-12-26,138680.60952693882
2025-12-29,136982.1220804557
2025-12-30,136837.5951242408
2025-12-31,136837.5951242408
2026-01-02,136703.4349655494
2026-01-05,134587.509489643
2026-01-06,134626.80867016973
2026-01-07,134365.63981175606
2026-01-08,133408.83811158262
2026-01-09,133753.48845643125
2026-01-12,134439.3984219464
2026-01-13,134172.64349509703
2026-01-14,134591.59340812193
2026-01-15,134161.81379081236
2026-01-16,134855.95417888465
2026-01-20,134493.4702470681
2026-01-21,138266.4177493787
2026-01-22,139454.70328709844
2026-01-23,138877.19475743535
2026-01-26,138702.14911131718
2026-01-27,141246.51595015384
2026-01-28,146424.91211851934
2026-01-29,146475.76084288457
2026-01-30,142944.16847533087
2026-02-02,145146.90138548712
2026-02-03,145854.78847419942
2026-02-04,141926.6420946098
2026-02-05,141163.10758073954
2026-02-06,141163.10758073954
2026-02-09,141163.10758073954
2026-02-10,141163.10758073954
2026-02-11,141163.10758073954
2026-02-12,141163.10758073954
2026-02-13,141163.10758073954
2026-02-17,141163.10758073954
2026-02-18,141163.10758073954
2026-02-19,141163.10758073954
2026-02-20,141163.10758073954
2026-02-23,141163.10758073954
2026-02-24,141163.10758073954
2026-02-25,141105.442883126
2026-02-26,140469.1391282367
2026-02-27,140841.17950299257
2026-03-02,140420.0318728637
2026-03-03,138758.50897390014
2026-03-04,138758.50897390014
2026-03-05,138758.50897390014
2026-03-06,138758.50897390014
2026-03-09,138758.50897390014
2026-03-10,138758.50897390014
2026-03-11,138758.50897390014
2026-03-12,138758.50897390014
2026-03-13,138758.50897390014
2026-03-16,138758.50897390014
2026-03-17,138758.50897390014
2026-03-18,138758.50897390014
2026-03-19,138758.50897390014
2026-03-20,138758.50897390014
2026-03-23,138758.50897390014
2026-03-24,138758.50897390014
2026-03-25,138758.50897390014
2026-03-26,138758.50897390014
2026-03-27,138758.50897390014
2026-03-30,138758.50897390014
2026-03-31,138758.50897390014
2026-04-01,138758.50897390014
2026-04-02,138758.50897390014
2026-04-06,138758.50897390014
2026-04-07,138758.50897390014
2026-04-08,139900.7619405923
2026-04-09,140565.8885885415
2026-04-10,140769.67340909815
2026-04-13,141325.82996427393
2026-04-14,140993.26880704737
2026-04-15,140150.93631459284
2026-04-16,143613.80314241935
2026-04-17,141009.6974623291
2026-04-20,140326.77031347083
2026-04-21,139745.77851584743
2026-04-22,140994.09865668605
2026-04-23,141924.33820609268
2026-04-24,140906.9050492224
2026-04-27,141819.23416521668
2026-04-28,139098.31522166324
2026-04-29,140916.90007034794
2026-04-30,144024.8393098499
2026-05-01,145544.31715087625
2026-05-04,146583.74781493875
2026-05-05,149156.15101318093
2026-05-06,149757.46716882856
2026-05-07,147585.08525598695
2026-05-08,152375.2283365341
2026-05-11,152321.08261509857
2026-05-12,149305.13741034406
2026-05-13,149570.7866413011
2026-05-14,148806.7186372728
2026-05-15,148239.9768770189
2026-05-18,146082.39471536726
2026-05-19,146082.39471536726
2026-05-20,146082.39471536726
2026-05-21,146088.61809147848
2026-05-22,148642.3831678175
2026-05-26,152358.108632295
2026-05-27,150784.70511667003
2026-05-28,153160.69947091807
2026-05-29,164066.20530885446
2026-06-01,168743.99536641064
2026-06-02,168062.51829197828
2026-06-03,168509.98595683422
2026-06-04,164936.02410380688
2026-06-05,161003.77998538341
2026-06-08,161334.99116702404
2026-06-09,159379.75310603395
2026-06-10,159186.38858807067
2026-06-11,159186.38858807067
2026-06-12,159943.7608683441
2026-06-15,160837.53138286894
2026-06-16,160016.29896099394
2026-06-17,160450.49428011625
2026-06-18,162870.99165560454
2026-06-22,163929.21873177643
2026-06-23,159007.49766196567
2026-06-24,158669.23528403597
2026-06-25,158669.23528403597
2026-06-26,158669.23528403597
2026-06-29,160914.7753243497
2026-06-30,161834.81420374423
2026-07-01,162958.85619593173
2026-07-02,162552.89507532626
2026-07-06,163518.83519983798
2026-07-07,161420.26167571382
2026-07-08,160573.1360082486
2026-07-09,160573.1360082486
2026-07-10,160573.1360082486
2026-07-13,160573.1360082486
2026-07-14,160573.1360082486
2026-07-15,159355.8128922818
2026-07-16,158974.88399823883
2026-07-17,158568.5715563748
2026-07-20,158188.9112450635
2026-07-21,158188.9112450635
2026-07-22,158188.9112450635
2026-07-23,158188.9112450635
2026-07-24,158188.9112450635
2026-07-27,158188.9112450635
2026-07-28,158188.9112450635
2026-07-29,158188.9112450635
2026-07-30,158188.9112450635
2026-07-31,158188.9112450635
2026-08-03,158188.9112450635
2026-08-04,158188.9112450635
2026-08-05,158188.9112450635
2026-08-06,158188.9112450635
2026-08-07,158188.9112450635
2026-08-10,158188.9112450635
2026-08-11,158188.9112450635
2026-08-12,158188.9112450635
2026-08-13,157955.85886008426
2026-08-14,157796.75833518192
2026-08-17,157400.28631811484
2026-08-18,157400.28631811484
2026-08-19,157400.28631811484
2026-08-20,157400.28631811484
2026-08-21,157400.28631811484
2026-08-24,157400.28631811484
2026-08-25,157400.28631811484
2026-08-26,157400.28631811484
2026-08-27,157400.28631811484
2026-08-28,157400.28631811484
2026-08-31,157400.28631811484
2026-09-01,157400.28631811484
2026-09-02,157400.28631811484
2026-09-03,157400.28631811484
2026-09-04,157400.28631811484
